id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
21271,KU70,small_airport,Cascade Airport,44.49380112,-116.0159988,4742,NA,US,US-ID,Cascade,no,KU70,ICS,U70,,,
21282,KUBS,small_airport,Columbus Lowndes County Airport,33.4654007,-88.38030243,188,NA,US,US-MS,Columbus,no,KUBS,UBS,UBS,,https://en.wikipedia.org/wiki/Columbus-Lowndes_County_Airport,
3939,KUCA,closed,Oneida County Airport,43.14509964,-75.3839035,742,NA,US,US-NY,Utica,no,KUCA,UCA,UCA,,https://en.wikipedia.org/wiki/Oneida_County_Airport,
21285,KUCY,small_airport,Everett-Stewart Regional Airport,36.38180161,-88.98539734,336,NA,US,US-TN,Union City,no,KUCY,UCY,UCY,,https://en.wikipedia.org/wiki/Everett%E2%80%93Stewart_Regional_Airport,Union City Airport
21286,KUDD,small_airport,Bermuda Dunes Airport,33.74840164,-116.2750015,73,NA,US,US-CA,Palm Springs,no,KUDD,UDD,UDD,,https://en.wikipedia.org/wiki/Bermuda_Dunes_Airport,
21288,KUES,small_airport,Waukesha County Airport,43.04100037,-88.23709869,911,NA,US,US-WI,Waukesha,no,KUES,UES,UES,https://www.waukeshacounty.gov/airport/,https://en.wikipedia.org/wiki/Waukesha_County_Airport,
21289,KUGN,small_airport,Waukegan National Airport,42.42219925,-87.86789703,727,NA,US,US-IL,Chicago/Waukegan,no,KUGN,UGN,UGN,http://waukeganport.com/wkgn_airport/,https://en.wikipedia.org/wiki/Waukegan_National_Airport,"Waukegan Regional Airport, Waukegan Memorial Airport"
21290,KUIL,small_airport,Quillayute Airport,47.93659973,-124.5630035,194,NA,US,US-WA,Quillayute,no,KUIL,UIL,UIL,http://www.wsdot.wa.gov/aviation/AllStateAirports/Quillayute_Quillayute.htm,https://en.wikipedia.org/wiki/Quillayute_Airport,
3940,KUIN,medium_airport,Quincy Regional Baldwin Field,39.94269943,-91.19460297,768,NA,US,US-IL,Quincy,yes,KUIN,UIN,UIN,,https://en.wikipedia.org/wiki/Quincy_Regional_Airport,
41609,KUIZ,closed,Berz-Macomb Airport,42.66389847,-82.9654007,610,NA,US,US-MI,,no,KUIZ,UIZ,UIZ,,,
21291,KUKF,small_airport,Wilkes County Airport,36.22280121,-81.09829712,1301,NA,US,US-NC,North Wilkesboro,no,KUKF,IKB,UKF,http://wilkescounty.net/airport/,https://en.wikipedia.org/wiki/Wilkes_County_Airport,
3941,KUKI,medium_airport,Ukiah Municipal Airport,39.12599945,-123.2009964,614,NA,US,US-CA,Ukiah,no,KUKI,UKI,UKI,http://www.cityofukiah.com/ukiah-airport/,https://en.wikipedia.org/wiki/Ukiah_Municipal_Airport,
21293,KUKT,small_airport,Quakertown Airport,40.43519974,-75.38189697,526,NA,US,US-PA,Quakertown,no,KUKT,UKT,UKT,http://www.bcaanet.org/quakertown.html,https://en.wikipedia.org/wiki/Quakertown_Airport,
21294,KULM,small_airport,New Ulm Municipal Airport,44.31959915,-94.50229645,1011,NA,US,US-MN,New Ulm,no,KULM,ULM,ULM,http://www.ci.new-ulm.mn.us/index.asp?Type=B_BASIC&SEC={840F6280-A727-429E-B482-086226133C0E},https://en.wikipedia.org/wiki/New_Ulm_Municipal_Airport,
21297,KUNI,small_airport,Ohio University Snyder Field,39.21099854,-82.23139954,766,NA,US,US-OH,Athens/Albany,no,KUNI,ATO,UNI,,https://en.wikipedia.org/wiki/Gordon_K._Bush_Airport,Gordon K. Bush Airport
21299,KUNU,small_airport,Dodge County Airport,43.42660141,-88.70320129,934,NA,US,US-WI,Juneau,no,KUNU,UNU,UNU,http://www.co.dodge.wi.us/index.aspx?page=44,https://en.wikipedia.org/wiki/Dodge_County_Airport,
21300,KUNV,medium_airport,University Park Airport,40.84930038,-77.84870148,1239,NA,US,US-PA,State College,yes,KUNV,SCE,UNV,http://universityparkairport.com/,https://en.wikipedia.org/wiki/University_Park_Airport,
21301,KUOS,small_airport,Franklin County Airport,35.20510101,-85.89810181,1953,NA,US,US-TN,Sewanee,no,KUOS,UOS,UOS,,https://en.wikipedia.org/wiki/Franklin_County_Airport_(Tennessee),
3942,KUOX,medium_airport,University Oxford Airport,34.38430023,-89.53679657,452,NA,US,US-MS,Oxford,no,KUOX,UOX,UOX,http://airport.olemiss.edu/,https://en.wikipedia.org/wiki/University-Oxford_Airport,
21303,KUTA,small_airport,Tunica Municipal Airport,34.68099976,-90.34670258,194,NA,US,US-MS,Tunica,no,KUTA,UTM,UTA,http://tunicaairport.com/,https://en.wikipedia.org/wiki/Tunica_Municipal_Airport,
21304,KUTS,medium_airport,Huntsville Regional Airport,30.74690056,-95.58719635,363,NA,US,US-TX,Huntsville,no,KUTS,HTV,UTS,,https://en.wikipedia.org/wiki/Huntsville_Regional_Airport,"T39, Bruce Brothers Huntsville Regional Airport, Huntsville Municipal Airport"
21305,KUUU,small_airport,Newport State Airport,41.53239822,-71.28150177,172,NA,US,US-RI,Newport,no,KUUU,NPT,UUU,,https://en.wikipedia.org/wiki/Newport_State_Airport_(Rhode_Island),
21307,KUVA,small_airport,Garner Field,29.2112999,-99.74359894,942,NA,US,US-TX,Uvalde,no,KUVA,UVA,UVA,http://uvaldeflightcenter.com/,https://en.wikipedia.org/wiki/Garner_Field,
21310,KUZA,small_airport,Rock Hill - York County Airport,34.9878006,-81.05719757,666,NA,US,US-SC,Rock Hill,no,KUZA,RKH,UZA,http://www.cityofrockhill.com/departments/airport/more/airport,https://en.wikipedia.org/wiki/Rock_Hill/York_County_Airport,"29J, Bryant Field"
3943,KVAD,medium_airport,Moody Air Force Base,30.96780014,-83.19300079,233,NA,US,US-GA,Valdosta,no,KVAD,VAD,VAD,http://www.moody.af.mil/,https://en.wikipedia.org/wiki/Moody_Air_Force_Base,
21311,KVAY,small_airport,South Jersey Regional Airport,39.94290161,-74.84570313,53,NA,US,US-NJ,Mount Holly,no,KVAY,LLY,VAY,http://southjerseyairport.com/,https://en.wikipedia.org/wiki/South_Jersey_Regional_Airport,Burlington County Airport
3944,KVBG,large_airport,Vandenberg Air Force Base,34.73730087,-120.5839996,369,NA,US,US-CA,Lompoc,no,KVBG,VBG,VBG,,https://en.wikipedia.org/wiki/Vandenberg_Air_Force_Base,
3945,KVCT,medium_airport,Victoria Regional Airport,28.8526001,-96.91850281,115,NA,US,US-TX,Victoria,yes,KVCT,VCT,VCT,,https://en.wikipedia.org/wiki/Victoria_Regional_Airport,
21315,KVCV,small_airport,Southern California Logistics Airport,34.59749985,-117.3830032,2885,NA,US,US-CA,Victorville,no,KVCV,VCV,VCV,http://www.logisticsairport.com/page.aspx?pgid=3,https://en.wikipedia.org/wiki/Southern_California_Logistics_Airport,"George AFB, Victorville Airport"
21317,KVDI,small_airport,Vidalia Regional Airport,32.19269943,-82.37120056,275,NA,US,US-GA,Vidalia,no,KVDI,VDI,VDI,http://www.vidaliaga.com/airport.html,https://en.wikipedia.org/wiki/Vidalia_Regional_Airport,"Vidalia-Lyons AAF, Turner AAF AuxAF No. 8"
21318,KVEL,medium_airport,Vernal Regional Airport,40.4408989,-109.5100021,5278,NA,US,US-UT,Vernal,no,KVEL,VEL,VEL,,https://en.wikipedia.org/wiki/Vernal_Airport,
21321,KVGT,medium_airport,North Las Vegas Airport,36.21070099,-115.1940002,2205,NA,US,US-NV,Las Vegas,no,KVGT,VGT,VGT,http://www.vgt.aero/index.html,https://en.wikipedia.org/wiki/North_Las_Vegas_Airport,"Northtown Airport, Las Vegas North Air Terminal"
21322,KVHN,small_airport,Culberson County Airport,31.05780029,-104.7839966,3957,NA,US,US-TX,Van Horn,no,KVHN,VHN,VHN,,https://en.wikipedia.org/wiki/Culberson_County_Airport,
21323,KVIH,small_airport,Rolla National Airport,38.12739944,-91.76950073,1148,NA,US,US-MO,Rolla/Vichy,no,KVIH,VIH,VIH,http://www.rollacity.org/airport/airport.shtml,https://en.wikipedia.org/wiki/Rolla_National_Airport,
21325,KVIS,small_airport,Visalia Municipal Airport,36.31869888,-119.3929977,295,NA,US,US-CA,Visalia,no,KVIS,VIS,VIS,,https://en.wikipedia.org/wiki/Visalia_Municipal_Airport,
21326,KVJI,small_airport,Virginia Highlands Airport,36.68709946,-82.03330231,2087,NA,US,US-VA,Abingdon,no,KVJI,VJI,VJI,http://www.vahighlandsairport.com/,https://en.wikipedia.org/wiki/Virginia_Highlands_Airport,
21327,KVKS,small_airport,Vicksburg Municipal Airport,32.23929977,-90.92839813,106,NA,US,US-MS,Vicksburg,no,KVKS,VKS,VKS,http://www.vicksburg.org/departments/airport,,
21328,KVLA,small_airport,Vandalia Municipal Airport,38.99150085,-89.16619873,537,NA,US,US-IL,Vandalia,no,KVLA,VLA,VLA,,,
3946,KVLD,medium_airport,Valdosta Regional Airport,30.78249931,-83.27670288,203,NA,US,US-GA,Valdosta,yes,KVLD,VLD,VLD,,https://en.wikipedia.org/wiki/Valdosta_Regional_Airport,
21331,KVNC,small_airport,Venice Municipal Airport,27.07159996,-82.44029999,18,NA,US,US-FL,Venice,no,KVNC,VNC,VNC,http://www.venicegov.com/Municipal_links/Airport/airport.asp,https://en.wikipedia.org/wiki/Venice_Municipal_Airport,Venice AAF
21333,KVNY,medium_airport,Van Nuys Airport,34.20980072,-118.4899979,802,NA,US,US-CA,Van Nuys,no,KVNY,VNY,VNY,,https://en.wikipedia.org/wiki/Van_Nuys_Airport,
3947,KVOK,medium_airport,Volk Field,43.93899918,-90.25340271,912,NA,US,US-WI,Camp Douglas,no,KVOK,VOK,VOK,http://www.volkfield.ang.af.mil/,https://en.wikipedia.org/wiki/Volk_Field_Air_National_Guard_Base,"Camp Williams,"
3948,KVPS,large_airport,Destin-Ft Walton Beach Airport,30.4832,-86.525398,87,NA,US,US-FL,Valparaiso,yes,KVPS,VPS,VPS,http://www.flyvps.com/,https://en.wikipedia.org/wiki/Destin%E2%80%93Fort_Walton_Beach_Airport,Eglin AFB
3949,KVPZ,medium_airport,Porter County Municipal Airport,41.45399857,-87.00710297,770,NA,US,US-IN,Valparaiso,no,KVPZ,VPZ,VPZ,http://www.vpz.org/,https://en.wikipedia.org/wiki/Porter_County_Municipal_Airport,
21335,KVQQ,small_airport,Cecil Airport,30.21870041,-81.87670136,81,NA,US,US-FL,Jacksonville,no,KVQQ,VQQ,VQQ,http://www.jaxjetport.aero/index.php/cecil-airport/,https://en.wikipedia.org/wiki/Cecil_Field,"NZC, KNCZ, Cecil Field NAS"
3950,KVRB,medium_airport,Vero Beach Regional Airport,27.6556,-80.417901,24,NA,US,US-FL,Vero Beach,no,KVRB,VRB,VRB,http://verobeachairport.org/,https://en.wikipedia.org/wiki/Vero_Beach_Municipal_Airport,Vero Beach Municipal
21336,KVSF,small_airport,Hartness State (Springfield) Airport,43.34360123,-72.51730347,577,NA,US,US-VT,Springfield,no,KVSF,VSF,VSF,,https://en.wikipedia.org/wiki/Hartness_State_Airport,
21339,KVTN,medium_airport,Miller Field,42.85779953,-100.5479965,2596,NA,US,US-NE,Valentine,no,KVTN,VTN,VTN,,https://en.wikipedia.org/wiki/Miller_Field_(airport),
21344,KVYS,small_airport,Illinois Valley Regional Airport-Walter A Duncan Field,41.351898,-89.153099,654,NA,US,US-IL,Peru,no,KVYS,VYS,VYS,http://www.peru.il.us/airport,https://en.wikipedia.org/wiki/Illinois_Valley_Regional_Airport,
21347,KW05,small_airport,Gettysburg Regional Airport,39.84090042,-77.27420044,590,NA,US,US-PA,Gettysburg,no,W05,GTY,W05,http://flygra.com/,https://en.wikipedia.org/wiki/Gettysburg_Regional_Airport,
21349,KW28,small_airport,Sequim Valley Airport,48.09809875,-123.1869965,144,NA,US,US-WA,Sequim,no,W28,SQV,W28,http://www.sequimvalleyairport.com/,https://en.wikipedia.org/wiki/Sequim_Valley_Airport,
21367,KW99,small_airport,Grant County Airport,38.99489975,-79.14589691,963,NA,US,US-WV,Petersburg,no,W99,PGC,W99,,https://en.wikipedia.org/wiki/Grant_County_Airport_(West_Virginia),
21368,KWAL,small_airport,Wallops Flight Facility Airport,37.94020081,-75.46640015,40,NA,US,US-VA,Wallops Island,no,KWAL,WAL,WAL,,https://en.wikipedia.org/wiki/Wallops_Flight_Facility,
21369,KWAY,small_airport,Greene County Airport,39.90010071,-80.13310242,1069,NA,US,US-PA,Waynesburg,no,KWAY,WAY,WAY,,https://en.wikipedia.org/wiki/Greene_County_Airport_(Pennsylvania),
21370,KWBW,small_airport,Wilkes Barre Wyoming Valley Airport,41.29719925,-75.85119629,545,NA,US,US-PA,Wilkes-Barre,no,KWBW,WBW,WBW,,https://en.wikipedia.org/wiki/Wilkes-Barre_Wyoming_Valley_Airport,
21371,KWDG,small_airport,Enid Woodring Regional Airport,36.37919998,-97.79109955,1167,NA,US,US-OK,Enid,no,KWDG,WDG,WDG,http://www.enidairport.com/default.htm,https://en.wikipedia.org/wiki/Enid_Woodring_Regional_Airport,Woodring Airport
21372,KWDR,small_airport,Barrow County Airport,33.98289871,-83.66739655,943,NA,US,US-GA,Winder,no,KWDR,WDR,WDR,http://www.wdrairport.com/,https://en.wikipedia.org/wiki/Barrow_County_Airport,
21373,KWF,seaplane_base,Waterfall Seaplane Base,55.29629898,-133.2429962,,NA,US,US-AK,Waterfall,no,KWF,KWF,KWF,,https://en.wikipedia.org/wiki/Waterfall_Seaplane_Base,
21374,KWHP,small_airport,Whiteman Airport,34.25930023,-118.413002,1003,NA,US,US-CA,Los Angeles,no,KWHP,WHP,WHP,,https://en.wikipedia.org/wiki/Whiteman_Airport,
21375,KWJF,medium_airport,General WM J Fox Airfield,34.74110031,-118.2190018,2351,NA,US,US-CA,Lancaster,no,KWJF,WJF,WJF,,https://en.wikipedia.org/wiki/General_William_J._Fox_Airfield,
21377,KWLD,small_airport,Strother Field,37.16859818,-97.03759766,1160,NA,US,US-KS,Winfield/Arkansas City,no,KWLD,WLD,WLD,,https://en.wikipedia.org/wiki/Strother_Field,
21378,KWLW,small_airport,Willows Glenn County Airport,39.51639938,-122.2180023,141,NA,US,US-CA,Willows,no,KWLW,WLW,WLW,,https://en.wikipedia.org/wiki/Willows-Glenn_County_Airport,
21379,KWMC,medium_airport,Winnemucca Municipal Airport,40.89659882,-117.8059998,4308,NA,US,US-NV,Winnemucca,no,KWMC,WMC,WMC,,https://en.wikipedia.org/wiki/Winnemucca_Municipal_Airport,
21380,KWP,seaplane_base,West Point Village Seaplane Base,57.77009964,-153.548996,,NA,US,US-AK,West Point,yes,KWP,KWP,KWP,,https://en.wikipedia.org/wiki/West_Point_Village_Seaplane_Base,
3951,KWRB,large_airport,Robins Air Force Base,32.64009857,-83.59190369,294,NA,US,US-GA,Warner Robins,no,KWRB,WRB,WRB,http://www.robins.af.mil/,https://en.wikipedia.org/wiki/Robins_Air_Force_Base,
3952,KWRI,medium_airport,Mc Guire Air Force Base,40.0155983,-74.59169769,131,NA,US,US-NJ,Wrightstown,no,KWRI,WRI,WRI,http://www.mcguire.af.mil/,https://en.wikipedia.org/wiki/McGuire_Air_Force_Base,
3953,KWRL,medium_airport,Worland Municipal Airport,43.96569824,-107.9509964,4227,NA,US,US-WY,Worland,yes,KWRL,WRL,WRL,,https://en.wikipedia.org/wiki/Worland_Municipal_Airport,
21381,KWSD,small_airport,Condron Army Air Field,32.34149933,-106.4029999,3934,NA,US,US-NM,White Sands,no,KWSD,WSD,WSD,,,
21382,KWST,small_airport,Westerly State Airport,41.34960175,-71.80339813,81,NA,US,US-RI,Westerly,yes,KWST,WST,WST,,https://en.wikipedia.org/wiki/Westerly_State_Airport,
21384,KWVI,small_airport,Watsonville Municipal Airport,36.93569946,-121.7900009,163,NA,US,US-CA,Watsonville,no,KWVI,WVI,WVI,,https://en.wikipedia.org/wiki/Watsonville_Municipal_Airport,
21385,KWVL,small_airport,Waterville Robert Lafleur Airport,44.53319931,-69.67549896,333,NA,US,US-ME,Waterville,no,KWVL,WVL,WVL,,https://en.wikipedia.org/wiki/Waterville_Robert_LaFleur_Airport,
3954,KWWD,medium_airport,Cape May County Airport,39.00849915,-74.90830231,23,NA,US,US-NJ,Wildwood,no,KWWD,WWD,WWD,,https://en.wikipedia.org/wiki/Cape_May_Airport,
21386,KWWR,medium_airport,West Woodward Airport,36.438,-99.5226667,2189,NA,US,US-OK,Woodward,no,KWWR,WWR,WWR,http://www.cityofwoodward.com/airport-89/,https://en.wikipedia.org/wiki/West_Woodward_Airport,
3955,KWYS,medium_airport,Yellowstone Airport,44.68840027,-111.1179962,6649,NA,US,US-MT,West Yellowstone,no,KWYS,WYS,WYS,,https://en.wikipedia.org/wiki/Yellowstone_Airport,
21397,KX39,small_airport,Tampa North Aero Park Airport,28.22130013,-82.37449646,68,NA,US,US-FL,Tampa,no,X39,KYO,X39,http://www.tampanorth.com/,,"Wesley Chapel, Topp of Tampa Airport"
21408,KXA,seaplane_base,Kasaan Seaplane Base,55.53739929,-132.397995,,NA,US,US-AK,Kasaan,no,KXA,KXA,KXA,,,
21410,KXNA,medium_airport,Northwest Arkansas Regional Airport,36.281898,-94.306801,1287,NA,US,US-AR,Fayetteville/Springdale/Rogers,yes,KXNA,XNA,XNA,http://www.flyxna.com/,https://en.wikipedia.org/wiki/Northwest_Arkansas_Regional_Airport,"Bentonville, Rogers"
21418,KY31,small_airport,West Branch Community Airport,44.244801,-84.179802,882,NA,US,US-MI,West Branch,no,,WBK,Y31,http://www.westbranch.com/airport.pdf,,
3957,KYIP,medium_airport,Willow Run Airport,42.23789978,-83.53040314,716,NA,US,US-MI,Detroit,no,KYIP,YIP,YIP,,https://en.wikipedia.org/wiki/Willow_Run_Airport,DTT
3958,KYKM,medium_airport,Yakima Air Terminal McAllister Field,46.56819916,-120.5439987,1099,NA,US,US-WA,Yakima,yes,KYKM,YKM,YKM,,https://en.wikipedia.org/wiki/Yakima_Air_Terminal,
3959,KYKN,medium_airport,Chan Gurney Municipal Airport,42.91669846,-97.3859024,1306,NA,US,US-SD,Yankton,no,KYKN,YKN,YKN,http://www.cityofyankton.org/publicworks/airport/,https://en.wikipedia.org/wiki/Chan_Gurney_Municipal_Airport,
313342,KYL,closed,Port Largo Airport,25.09334,-80.42992,4,NA,US,US-FL,Key Largo,no,,KYL,,,,
3960,KYNG,medium_airport,Youngstown Warren Regional Airport,41.26070023,-80.67910004,1192,NA,US,US-OH,Youngstown/Warren,no,KYNG,YNG,YNG,,https://en.wikipedia.org/wiki/Youngstown-Warren_Regional_Airport,
308357,KZB,seaplane_base,Zachar Bay Seaplane Base,57.553001,-153.746052,,NA,US,US-AK,Zachar Bay,yes,,KZB,KZB,,https://en.wikipedia.org/wiki/Zachar_Bay_Seaplane_Base,
21442,KZPH,small_airport,Zephyrhills Municipal Airport,28.22820091,-82.15589905,90,NA,US,US-FL,Zephyrhills,no,KZPH,ZPH,ZPH,,https://en.wikipedia.org/wiki/Zephyrhills_Municipal_Airport,
3967,KZZV,medium_airport,Zanesville Municipal Airport,39.94440079,-81.89209747,900,NA,US,US-OH,Zanesville,no,KZZV,ZZV,ZZV,,https://en.wikipedia.org/wiki/Zanesville_Municipal_Airport,
21633,LOR,heliport,Lowe AHP (Fort Rucker) Heliport,31.35580063,-85.75119781,294,NA,US,US-AL,Fort Rucker Ozark,no,KLOR,LOR,LOR,,https://en.wikipedia.org/wiki/Lowe_Army_Heliport,
301128,LRO,closed,Sharpe AAF,37.83791667,-121.2728056,55,NA,US,US-CA,Lathrop,no,,LRO,,,,
313849,LTH,closed,Lathrop Wells Airport / Jackass Aeropark,36.6342,-116.4135,2650,NA,US,US-NV,Amargosa Valley,no,,LTH,U75,,https://en.wikipedia.org/wiki/Jackass_Aeropark,
21739,M26,small_airport,Drummond Airport,46.6208,-113.205002,4245,NA,US,US-MT,Drummond,no,KDRU,DRU,M26,,,
21796,MA53,small_airport,Ware Airport,42.2820015,-72.21479797,483,NA,US,US-MA,Ware,no,MA53,UWA,MA53,,https://en.wikipedia.org/wiki/Ware_Airport,
46511,MDR,small_airport,Medfra Airport,63.10601982,-154.719429,435,NA,US,US-AK,Medfra,no,,MDR,,,,
21948,ME16,small_airport,Loring International Airport,46.950401,-67.885902,746,NA,US,US-ME,Limestone,no,ME16,LIZ,ME16,,https://en.wikipedia.org/wiki/Loring_International_Airport,Loring AFB
313978,MGI,closed,Matagorda Island Air Force Base,28.323,-96.464,7,NA,US,US-TX,Matagorda Island,no,,MGI,,,https://en.wikipedia.org/wiki/Matagorda_Island_Air_Force_Base,
22013,MHN,small_airport,Hooker County Airport,42.042155,-101.059113,3260,NA,US,US-NE,Mullen,no,KMHN,MHN,84NE,,,KMHN
22495,MTF,small_airport,Metro Field,64.80680084,-147.7619934,432,NA,US,US-AK,Fairbanks,no,MTF,MTX,MTF,,,
321994,MXC,small_airport,Monticello Airport,37.93243,-109.341225,6966,NA,US,US-UT,Monticello,no,,MXC,U64,,https://en.wikipedia.org/wiki/Monticello_Airport_(Utah),
22655,MYK,small_airport,May Creek Airport,61.33570099,-142.6869965,1650,NA,US,US-AK,May Creek,yes,MYK,MYK,MYK,,https://en.wikipedia.org/wiki/May_Creek_Airport,
22659,N04,closed,Griswold Airport,41.27119827,-72.54969788,15,NA,US,US-CT,Madison,no,N04,MPE,N04,,https://en.wikipedia.org/wiki/Griswold_Airport,
22954,NE69,small_airport,Browns Airport,40.86750031,-96.11000061,1183,NA,US,US-NE,Weeping Water,no,NE69,EPG,NE69,,,
23301,NM83,small_airport,Industrial Airpark,32.7668,-103.209,3707,NA,US,US-NM,Hobbs,no,NM83,HBB,NM83,,https://en.wikipedia.org/wiki/Hobbs_Army_Airfield,"Hobbs Army Airfield, Hobbs Municipal Airport, Crossroads Intercontinental Airport"
23311,NRC,closed,NASA Crows Landing Airport,37.40800095,-121.1090012,166,NA,US,US-CA,Crows Landing,no,KNRC,NRC,NRC,,https://en.wikipedia.org/wiki/NASA_Crows_Landing_Airport,NALF Crows Landing
23322,NV11,small_airport,Yucca Airstrip,36.94580078,-116.038002,3919,NA,US,US-NV,Mercury,no,NV11,UCC,NV11,,https://en.wikipedia.org/wiki/Yucca_Airstrip,
23485,O19,small_airport,Kneeland Airport,40.71929932,-123.9280014,2737,NA,US,US-CA,Eureka,no,O19,NLN,O19,,https://en.wikipedia.org/wiki/Kneeland_Airport,Arcata
46091,O62,closed,Carmel Valley,36.48148434,-121.7291164,,NA,US,US-CA,,no,,O62,,,,
23500,O85,small_airport,Benton Field,40.57490158,-122.4079971,719,NA,US,US-CA,Redding,no,O85,BZF,O85,,https://en.wikipedia.org/wiki/Benton_Field,
301189,OBK,closed,Sky Harbor Airport,42.14388889,-87.85555556,675,NA,US,US-IL,Northbrook,no,,OBK,,,,
23747,OK03,closed,Downtown Airpark,35.449183,-97.532989,1180,NA,US,US-OK,Oklahoma City,no,,DWN,,,,"OK03, 2DT"
16190,PAAK,small_airport,Atka Airport,52.22029877,-174.2059937,57,NA,US,US-AK,Atka,no,PAAK,AKB,AKA,,https://en.wikipedia.org/wiki/Atka_Airport,
8178,PAAL,small_airport,Port Moller Airport,56.00600052,-160.5610046,20,NA,US,US-AK,Cold Bay,no,PAAL,PML,1AK3,,https://en.wikipedia.org/wiki/Port_Moller_Airport...............................................................................,Moller Air Force Station
16094,PAAP,seaplane_base,Port Alexander Seaplane Base,56.24679947,-134.647995,,NA,US,US-AK,Port Alexander,no,PAAP,PTD,AHP,,https://en.wikipedia.org/wiki/Port_Alexander_Seaplane_Base,
5336,PAAQ,medium_airport,"Warren ""Bud"" Woods Palmer Municipal Airport",61.594898,-149.08901,242,NA,US,US-AK,Palmer,no,PAAQ,PAQ,PAQ,,https://en.wikipedia.org/wiki/Palmer_Municipal_Airport,"Palmer Muni, Palmer Buddy Woods Municipal"
16386,PAAT,closed,Casco Cove Coast Guard Station,52.82839966,173.1799927,40,NA,US,US-AK,Attu,no,PAAT,ATU,ATU,,https://en.wikipedia.org/wiki/Casco_Cove_Coast_Guard_Station,
5337,PABA,medium_airport,Barter Island LRRS Airport,70.13400269,-143.5820007,2,NA,US,US-AK,Barter Island Lrrs,no,PABA,BTI,BTI,,https://en.wikipedia.org/wiki/Barter_Island_LRRS_Airport,
